locus_tag	ftype	length_bp	gene	EC_number	COG	product
Chloroflexi_metaspades_Bin_1_4-contigs_00260	CDS	351	rplM		COG0102	50S ribosomal protein L13
Chloroflexi_metaspades_Bin_1_4-contigs_00261	CDS	600				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00262	CDS	267				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00263	CDS	210				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00264	CDS	264				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00265	CDS	1296				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00266	CDS	1050	rpoS			RNA polymerase sigma factor RpoS
Chloroflexi_metaspades_Bin_1_4-contigs_00267	CDS	894	secF		COG0341	Protein translocase subunit SecF
Chloroflexi_metaspades_Bin_1_4-contigs_00268	CDS	1350	secDF		COG0341	Protein translocase subunit SecDF
Chloroflexi_metaspades_Bin_1_4-contigs_00269	CDS	525				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00270	CDS	1719	secA		COG0653	Protein translocase subunit SecA
Chloroflexi_metaspades_Bin_1_4-contigs_00271	CDS	1287	ftsA_3		COG0849	Cell division protein FtsA
Chloroflexi_metaspades_Bin_1_4-contigs_00272	CDS	1176	ftsZ_2			Cell division protein FtsZ
Chloroflexi_metaspades_Bin_1_4-contigs_00273	CDS	1065	mreB_1		COG1077	Cell shape-determining protein MreB
Chloroflexi_metaspades_Bin_1_4-contigs_00274	CDS	1497	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Chloroflexi_metaspades_Bin_1_4-contigs_00275	CDS	525				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00276	tRNA	76				tRNA-Asp(gtc)
Chloroflexi_metaspades_Bin_1_4-contigs_00277	CDS	897				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00278	CDS	903	comEC		COG0658	ComE operon protein 3
Chloroflexi_metaspades_Bin_1_4-contigs_00279	CDS	1071	adk_2	2.7.4.3		Adenylate kinase
Chloroflexi_metaspades_Bin_1_4-contigs_00280	CDS	204				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00281	CDS	738				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00282	CDS	504	sigW		COG1595	ECF RNA polymerase sigma factor SigW
Chloroflexi_metaspades_Bin_1_4-contigs_00283	CDS	630				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00284	CDS	534				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00285	CDS	105				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00286	CDS	2712	clpB1		COG0542	Chaperone protein ClpB 1
Chloroflexi_metaspades_Bin_1_4-contigs_00287	CDS	2052				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00288	CDS	729				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00289	CDS	237				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00290	CDS	465				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00291	CDS	3045	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Chloroflexi_metaspades_Bin_1_4-contigs_00292	CDS	747	recO		COG1381	DNA repair protein RecO
Chloroflexi_metaspades_Bin_1_4-contigs_00293	CDS	1662				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00294	CDS	1332	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
Chloroflexi_metaspades_Bin_1_4-contigs_00295	CDS	276				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00296	CDS	240				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00297	CDS	966	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Chloroflexi_metaspades_Bin_1_4-contigs_00298	CDS	396				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00299	CDS	309				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00300	tRNA	72				tRNA-Lys(ttt)
Chloroflexi_metaspades_Bin_1_4-contigs_00301	CDS	969				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00302	CDS	1950	dnaK		COG0443	Chaperone protein DnaK
Chloroflexi_metaspades_Bin_1_4-contigs_00303	CDS	495	grpE		COG0576	Protein GrpE
Chloroflexi_metaspades_Bin_1_4-contigs_00304	CDS	558	frr		COG0233	Ribosome-recycling factor
Chloroflexi_metaspades_Bin_1_4-contigs_00305	CDS	945				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00306	CDS	285	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
Chloroflexi_metaspades_Bin_1_4-contigs_00307	CDS	1014	mreB_2		COG1077	Cell shape-determining protein MreB
Chloroflexi_metaspades_Bin_1_4-contigs_00308	CDS	579	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Chloroflexi_metaspades_Bin_1_4-contigs_00309	CDS	3003				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00310	CDS	822				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00311	CDS	1260				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00312	CDS	2079	ligA	6.5.1.2		DNA ligase
Chloroflexi_metaspades_Bin_1_4-contigs_00313	CDS	405				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00314	CDS	588				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00315	CDS	522				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00316	CDS	555				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00317	CDS	783	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
Chloroflexi_metaspades_Bin_1_4-contigs_00318	CDS	441				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00319	CDS	318				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00320	CDS	237				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00321	CDS	408	rplP		COG0197	50S ribosomal protein L16
Chloroflexi_metaspades_Bin_1_4-contigs_00322	CDS	666	rpsC		COG0092	30S ribosomal protein S3
Chloroflexi_metaspades_Bin_1_4-contigs_00323	CDS	2148	pnp_3	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Chloroflexi_metaspades_Bin_1_4-contigs_00324	CDS	441	smpB			SsrA-binding protein
Chloroflexi_metaspades_Bin_1_4-contigs_00325	tmRNA	424	ssrA			transfer-messenger RNA, SsrA
Chloroflexi_metaspades_Bin_1_4-contigs_00326	CDS	291				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00327	CDS	555	infC			Translation initiation factor IF-3
Chloroflexi_metaspades_Bin_1_4-contigs_00328	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00329	CDS	348	rplT		COG0292	50S ribosomal protein L20
Chloroflexi_metaspades_Bin_1_4-contigs_00330	CDS	1011				hypothetical protein
Chloroflexi_metaspades_Bin_1_4-contigs_00331	CDS	213				hypothetical protein
