locus_tag	ftype	length_bp	gene	EC_number	COG	product
NPL-UPA2_metaspades_Bin_5_1-contigs_00241	CDS	975	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
NPL-UPA2_metaspades_Bin_5_1-contigs_00242	CDS	1449	mutL			DNA mismatch repair protein MutL
NPL-UPA2_metaspades_Bin_5_1-contigs_00243	CDS	462				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00244	CDS	1671	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
NPL-UPA2_metaspades_Bin_5_1-contigs_00245	CDS	222	hypC		COG0298	Hydrogenase maturation factor HypC
NPL-UPA2_metaspades_Bin_5_1-contigs_00246	CDS	1089	hypD		COG0409	Hydrogenase maturation factor HypD
NPL-UPA2_metaspades_Bin_5_1-contigs_00247	CDS	1014	hypE	4.2.1.-		Carbamoyl dehydratase HypE
NPL-UPA2_metaspades_Bin_5_1-contigs_00248	CDS	573				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00249	CDS	720	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NPL-UPA2_metaspades_Bin_5_1-contigs_00250	CDS	273	ptsH		COG1925	Phosphocarrier protein HPr
NPL-UPA2_metaspades_Bin_5_1-contigs_00251	CDS	1767	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00252	tRNA	74				tRNA-Gly(ccc)
NPL-UPA2_metaspades_Bin_5_1-contigs_00253	CDS	927	RBKS	2.7.1.15		Ribokinase
NPL-UPA2_metaspades_Bin_5_1-contigs_00254	CDS	1284	bzaB	4.1.99.23		5-hydroxybenzimidazole synthase BzaB
NPL-UPA2_metaspades_Bin_5_1-contigs_00255	CDS	1059	thiE	2.5.1.3		Thiamine-phosphate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00256	CDS	561				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00257	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00258	CDS	453	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00259	CDS	558	efp		COG0231	Elongation factor P
NPL-UPA2_metaspades_Bin_5_1-contigs_00260	CDS	1080	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
NPL-UPA2_metaspades_Bin_5_1-contigs_00261	CDS	2235				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00262	CDS	123				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00263	CDS	243				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00264	CDS	315				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00265	CDS	345				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00266	CDS	2778	valS	6.1.1.9	COG0525	Valine--tRNA ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00267	CDS	1995	uvrB			UvrABC system protein B
NPL-UPA2_metaspades_Bin_5_1-contigs_00268	CDS	273				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00269	CDS	333				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00270	CDS	480	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
NPL-UPA2_metaspades_Bin_5_1-contigs_00271	CDS	591				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00272	CDS	369				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00273	CDS	219				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00274	CDS	984	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
NPL-UPA2_metaspades_Bin_5_1-contigs_00275	CDS	423	pilT_1		COG2805	Twitching mobility protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00276	CDS	603				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00277	CDS	273	hup			DNA-binding protein HU
NPL-UPA2_metaspades_Bin_5_1-contigs_00278	CDS	123				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00279	CDS	1287	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00280	CDS	399	aspS	6.1.1.12	COG0173	Aspartate--tRNA(Asp) ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00281	CDS	321				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00282	tRNA	75				tRNA-Thr(cgt)
NPL-UPA2_metaspades_Bin_5_1-contigs_00283	CDS	1428	rpoN		COG1508	RNA polymerase sigma-54 factor
NPL-UPA2_metaspades_Bin_5_1-contigs_00284	CDS	804				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00285	CDS	156				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00286	CDS	411				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00287	CDS	957				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00288	CDS	948		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
NPL-UPA2_metaspades_Bin_5_1-contigs_00289	CDS	1407	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
NPL-UPA2_metaspades_Bin_5_1-contigs_00290	CDS	732				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00291	CDS	1188				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00292	CDS	744	rbn	3.1.-.-	COG1234	Ribonuclease BN
NPL-UPA2_metaspades_Bin_5_1-contigs_00293	CDS	1002	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
NPL-UPA2_metaspades_Bin_5_1-contigs_00294	CDS	246	hypA		COG0375	Hydrogenase maturation factor HypA
NPL-UPA2_metaspades_Bin_5_1-contigs_00295	CDS	492	def	3.5.1.88	COG0242	Peptide deformylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00296	CDS	1833	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
NPL-UPA2_metaspades_Bin_5_1-contigs_00297	CDS	963	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NPL-UPA2_metaspades_Bin_5_1-contigs_00298	CDS	567				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00299	CDS	207				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00300	CDS	156				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00301	CDS	366				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00302	CDS	348				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00303	CDS	258	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00304	CDS	1158	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
NPL-UPA2_metaspades_Bin_5_1-contigs_00305	CDS	210				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00306	CDS	822	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NPL-UPA2_metaspades_Bin_5_1-contigs_00307	CDS	1779	tdh	1.1.1.103		L-threonine 3-dehydrogenase
NPL-UPA2_metaspades_Bin_5_1-contigs_00308	CDS	1803	lepA	3.6.5.-	COG0481	Elongation factor 4
NPL-UPA2_metaspades_Bin_5_1-contigs_00309	CDS	834		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00310	CDS	573				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00311	CDS	750	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00312	CDS	621	ntpD			V-type sodium ATPase subunit D
NPL-UPA2_metaspades_Bin_5_1-contigs_00313	CDS	1380	ntpB			V-type sodium ATPase subunit B
NPL-UPA2_metaspades_Bin_5_1-contigs_00314	CDS	1767	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
NPL-UPA2_metaspades_Bin_5_1-contigs_00315	CDS	783				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00316	CDS	981	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
NPL-UPA2_metaspades_Bin_5_1-contigs_00317	CDS	1182	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
NPL-UPA2_metaspades_Bin_5_1-contigs_00318	CDS	816	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00319	CDS	342				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00320	CDS	414				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00321	CDS	552	grpE		COG0576	Protein GrpE
NPL-UPA2_metaspades_Bin_5_1-contigs_00322	CDS	2010	dnaK			Chaperone protein DnaK
NPL-UPA2_metaspades_Bin_5_1-contigs_00323	CDS	111				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00324	CDS	1566	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00325	CDS	1221	lysC	2.7.2.4	COG0527	Aspartokinase
NPL-UPA2_metaspades_Bin_5_1-contigs_00326	CDS	540				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00327	CDS	324				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00328	CDS	282				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00329	CDS	441				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00330	CDS	1050	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
NPL-UPA2_metaspades_Bin_5_1-contigs_00331	CDS	1398		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NPL-UPA2_metaspades_Bin_5_1-contigs_00332	CDS	171				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00333	CDS	117				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00334	CDS	243	obg	3.6.5.-		GTPase Obg
NPL-UPA2_metaspades_Bin_5_1-contigs_00335	CDS	537				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00336	CDS	414				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00337	CDS	711				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00338	CDS	1293	rnj	3.1.-.-		Ribonuclease J
NPL-UPA2_metaspades_Bin_5_1-contigs_00339	CDS	471				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00340	CDS	3198	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NPL-UPA2_metaspades_Bin_5_1-contigs_00341	CDS	3387	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
NPL-UPA2_metaspades_Bin_5_1-contigs_00342	CDS	3771	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
NPL-UPA2_metaspades_Bin_5_1-contigs_00343	CDS	1896	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
NPL-UPA2_metaspades_Bin_5_1-contigs_00344	CDS	867	folP	2.5.1.15	COG0294	Dihydropteroate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00345	CDS	837	dacA	2.7.7.85	COG1624	Diadenylate cyclase
NPL-UPA2_metaspades_Bin_5_1-contigs_00346	CDS	435				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00347	CDS	720	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00348	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00349	tRNA	74				tRNA-Thr(tgt)
NPL-UPA2_metaspades_Bin_5_1-contigs_00350	CDS	816				IS481 family transposase ISChy3
NPL-UPA2_metaspades_Bin_5_1-contigs_00351	CDS	519				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00352	CDS	120				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00353	CDS	1281	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00354	CDS	675				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00355	CDS	636				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00356	CDS	375				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00357	CDS	627				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00358	CDS	1128	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00359	CDS	147				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00360	CDS	288				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00361	CDS	195		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
NPL-UPA2_metaspades_Bin_5_1-contigs_00362	CDS	906	xerD_1			Tyrosine recombinase XerD
NPL-UPA2_metaspades_Bin_5_1-contigs_00363	CDS	879	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00364	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NPL-UPA2_metaspades_Bin_5_1-contigs_00365	CDS	393	spoVG		COG2088	Putative septation protein SpoVG
NPL-UPA2_metaspades_Bin_5_1-contigs_00366	CDS	111				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00367	CDS	402				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00368	CDS	849	btuF		COG0614	Vitamin B12-binding protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00369	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
NPL-UPA2_metaspades_Bin_5_1-contigs_00370	CDS	804	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
NPL-UPA2_metaspades_Bin_5_1-contigs_00371	CDS	168				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00372	CDS	432				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00373	CDS	294				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00374	CDS	678		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00375	CDS	1230	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
NPL-UPA2_metaspades_Bin_5_1-contigs_00376	CDS	1044	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
NPL-UPA2_metaspades_Bin_5_1-contigs_00377	CDS	393	rpsI		COG0103	30S ribosomal protein S9
NPL-UPA2_metaspades_Bin_5_1-contigs_00378	CDS	1281	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00379	CDS	1620	pyrG	6.3.4.2		CTP synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00380	CDS	711				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00381	CDS	342	glnB		COG0347	Nitrogen regulatory protein P-II
NPL-UPA2_metaspades_Bin_5_1-contigs_00382	CDS	1254	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
NPL-UPA2_metaspades_Bin_5_1-contigs_00383	CDS	1572				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00384	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
NPL-UPA2_metaspades_Bin_5_1-contigs_00385	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NPL-UPA2_metaspades_Bin_5_1-contigs_00386	CDS	867	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
NPL-UPA2_metaspades_Bin_5_1-contigs_00387	CDS	801	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
NPL-UPA2_metaspades_Bin_5_1-contigs_00388	CDS	849	pstA1		COG0581	Phosphate transport system permease protein PstA 1
NPL-UPA2_metaspades_Bin_5_1-contigs_00389	CDS	894	pstC		COG0573	Phosphate transport system permease protein PstC
NPL-UPA2_metaspades_Bin_5_1-contigs_00390	CDS	828	pstS1		COG0226	Phosphate-binding protein PstS 1
NPL-UPA2_metaspades_Bin_5_1-contigs_00391	CDS	1728	spoVD		COG0768	Stage V sporulation protein D
NPL-UPA2_metaspades_Bin_5_1-contigs_00392	CDS	1500	murE_1	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00393	CDS	3591	smc		COG1196	Chromosome partition protein Smc
NPL-UPA2_metaspades_Bin_5_1-contigs_00394	CDS	189	rpmB		COG0227	50S ribosomal protein L28
NPL-UPA2_metaspades_Bin_5_1-contigs_00395	CDS	108				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00396	CDS	552				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00397	tRNA	84				tRNA-Leu(cag)
NPL-UPA2_metaspades_Bin_5_1-contigs_00398	CDS	450	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00399	CDS	456	smpB		COG0691	SsrA-binding protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00400	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
NPL-UPA2_metaspades_Bin_5_1-contigs_00401	CDS	1164		3.4.21.-		putative CtpA-like serine protease
NPL-UPA2_metaspades_Bin_5_1-contigs_00402	CDS	1584	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
NPL-UPA2_metaspades_Bin_5_1-contigs_00403	CDS	441	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
NPL-UPA2_metaspades_Bin_5_1-contigs_00404	CDS	423	hycG		COG3260	Formate hydrogenlyase subunit 7
NPL-UPA2_metaspades_Bin_5_1-contigs_00405	CDS	891	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
NPL-UPA2_metaspades_Bin_5_1-contigs_00406	CDS	672				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00407	CDS	921	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NPL-UPA2_metaspades_Bin_5_1-contigs_00408	CDS	255				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00409	CDS	360	mazF	3.1.-.-		Endoribonuclease MazF
NPL-UPA2_metaspades_Bin_5_1-contigs_00410	CDS	330				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00411	CDS	405				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00412	CDS	1581	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
NPL-UPA2_metaspades_Bin_5_1-contigs_00413	CDS	1251		2.3.3.3		Citrate (Re)-synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00414	CDS	2334	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00415	CDS	1170	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NPL-UPA2_metaspades_Bin_5_1-contigs_00416	CDS	2193	lptD			LPS-assembly protein LptD
NPL-UPA2_metaspades_Bin_5_1-contigs_00417	CDS	123				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00418	CDS	1611	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00419	CDS	630				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00420	CDS	714	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00421	CDS	354	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00422	CDS	105				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00423	CDS	525				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00424	CDS	996	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00425	CDS	555	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
NPL-UPA2_metaspades_Bin_5_1-contigs_00426	CDS	1248	mggS_2	2.4.1.-		Mannosylglucosylglycerate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00427	CDS	1197	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00428	CDS	285	acyP	3.6.1.7	COG1254	Acylphosphatase
NPL-UPA2_metaspades_Bin_5_1-contigs_00429	CDS	1008	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
NPL-UPA2_metaspades_Bin_5_1-contigs_00430	CDS	1284	glmU_1	2.7.7.23		Bifunctional protein GlmU
NPL-UPA2_metaspades_Bin_5_1-contigs_00431	CDS	906				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00432	CDS	759				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00433	CDS	540	rplJ			50S ribosomal protein L10
NPL-UPA2_metaspades_Bin_5_1-contigs_00434	CDS	702	rplA		COG0081	50S ribosomal protein L1
NPL-UPA2_metaspades_Bin_5_1-contigs_00435	CDS	426	rplK			50S ribosomal protein L11
NPL-UPA2_metaspades_Bin_5_1-contigs_00436	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
NPL-UPA2_metaspades_Bin_5_1-contigs_00437	CDS	195	secE			Protein translocase subunit SecE
NPL-UPA2_metaspades_Bin_5_1-contigs_00438	CDS	171				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00439	CDS	837				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00440	CDS	174				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00441	CDS	1800				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00442	CDS	2100				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00443	CDS	207				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00444	CDS	102				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00445	CDS	1221	epsF_2		COG1459	Type II secretion system protein F
NPL-UPA2_metaspades_Bin_5_1-contigs_00446	CDS	435	epsG		COG2165	Type II secretion system protein G
NPL-UPA2_metaspades_Bin_5_1-contigs_00447	CDS	573				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00448	CDS	390				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00449	CDS	591				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00450	CDS	993				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00451	CDS	1578	ftsA_1			Cell division protein FtsA
NPL-UPA2_metaspades_Bin_5_1-contigs_00452	CDS	528				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00453	CDS	345				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00454	CDS	834				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00455	CDS	138				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00456	CDS	1413	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00457	CDS	1719	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
NPL-UPA2_metaspades_Bin_5_1-contigs_00458	CDS	249				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00459	CDS	1098	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00460	CDS	1143	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NPL-UPA2_metaspades_Bin_5_1-contigs_00461	CDS	1182	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00462	CDS	1404	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00463	CDS	924	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NPL-UPA2_metaspades_Bin_5_1-contigs_00464	CDS	948	ddl	6.3.2.4		D-alanine--D-alanine ligase
NPL-UPA2_metaspades_Bin_5_1-contigs_00465	CDS	873	ftsQ			Cell division protein FtsQ
NPL-UPA2_metaspades_Bin_5_1-contigs_00466	CDS	1239	ftsA_2		COG0849	Cell division protein FtsA
NPL-UPA2_metaspades_Bin_5_1-contigs_00467	CDS	1149	ftsZ			Cell division protein FtsZ
NPL-UPA2_metaspades_Bin_5_1-contigs_00468	CDS	822				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00469	CDS	1020	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
NPL-UPA2_metaspades_Bin_5_1-contigs_00470	CDS	1062	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NPL-UPA2_metaspades_Bin_5_1-contigs_00471	tRNA	77				tRNA-Met(cat)
NPL-UPA2_metaspades_Bin_5_1-contigs_00472	CDS	1299	eno	4.2.1.11	COG0148	Enolase
NPL-UPA2_metaspades_Bin_5_1-contigs_00473	CDS	606		3.-.-.-		putative protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00474	CDS	831				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00475	CDS	702				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00476	tRNA	75				tRNA-Val(cac)
NPL-UPA2_metaspades_Bin_5_1-contigs_00477	CDS	1731	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NPL-UPA2_metaspades_Bin_5_1-contigs_00478	CDS	222				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00479	CDS	1212	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NPL-UPA2_metaspades_Bin_5_1-contigs_00480	CDS	246				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00481	CDS	285				hypothetical protein
NPL-UPA2_metaspades_Bin_5_1-contigs_00482	CDS	780	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00483	CDS	1089	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
NPL-UPA2_metaspades_Bin_5_1-contigs_00484	CDS	708	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
NPL-UPA2_metaspades_Bin_5_1-contigs_00485	CDS	837				hypothetical protein
