locus_tag	ftype	length_bp	gene	EC_number	COG	product
UBA7950_metaspades_Bin_2-contigs_00272	CDS	375	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
UBA7950_metaspades_Bin_2-contigs_00273	CDS	825	panB_2	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
UBA7950_metaspades_Bin_2-contigs_00274	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
UBA7950_metaspades_Bin_2-contigs_00275	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
UBA7950_metaspades_Bin_2-contigs_00276	CDS	1116	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
UBA7950_metaspades_Bin_2-contigs_00277	CDS	720	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
UBA7950_metaspades_Bin_2-contigs_00278	CDS	405	bshC	6.-.-.-		Putative cysteine ligase BshC
UBA7950_metaspades_Bin_2-contigs_00279	CDS	858				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00280	CDS	2076	f1pep1	3.4.21.26		Prolyl endopeptidase
UBA7950_metaspades_Bin_2-contigs_00281	CDS	423	yhfA		COG1765	Protein YhfA
UBA7950_metaspades_Bin_2-contigs_00282	CDS	237	grxC		COG0695	Glutaredoxin 3
UBA7950_metaspades_Bin_2-contigs_00283	CDS	1524				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00284	CDS	1434		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
UBA7950_metaspades_Bin_2-contigs_00285	CDS	375				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00286	tRNA	77				tRNA-Pro(tgg)
UBA7950_metaspades_Bin_2-contigs_00287	CDS	672				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00288	CDS	228				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00289	CDS	360				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00290	CDS	222				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00291	CDS	462				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00292	CDS	252				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00293	CDS	621	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
UBA7950_metaspades_Bin_2-contigs_00294	CDS	2664	prsA	5.2.1.8		Foldase protein PrsA
UBA7950_metaspades_Bin_2-contigs_00295	CDS	1509	rny	3.1.-.-		Ribonuclease Y
UBA7950_metaspades_Bin_2-contigs_00296	CDS	2802				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00297	CDS	960	nusA		COG0195	Transcription termination/antitermination protein NusA
UBA7950_metaspades_Bin_2-contigs_00298	CDS	252				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00299	CDS	1986				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00300	CDS	888				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00301	CDS	504				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00302	CDS	552				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00303	CDS	285				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00304	tRNA	94				tRNA-SeC(tca)
UBA7950_metaspades_Bin_2-contigs_00305	CDS	981	selD	2.7.9.3	COG0709	Selenide, water dikinase
UBA7950_metaspades_Bin_2-contigs_00306	CDS	1158	dinB	2.7.7.7	COG0389	DNA polymerase IV
UBA7950_metaspades_Bin_2-contigs_00307	tRNA	73				tRNA-Val(cac)
UBA7950_metaspades_Bin_2-contigs_00308	CDS	954	arcC2	2.7.2.2		Carbamate kinase 2
UBA7950_metaspades_Bin_2-contigs_00309	CDS	1038	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
UBA7950_metaspades_Bin_2-contigs_00310	CDS	1023	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase
UBA7950_metaspades_Bin_2-contigs_00311	CDS	2280	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
UBA7950_metaspades_Bin_2-contigs_00312	CDS	351				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00313	CDS	1050				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00314	CDS	930	asnS_1	6.1.1.22		Asparagine--tRNA ligase
UBA7950_metaspades_Bin_2-contigs_00315	CDS	819				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00316	CDS	624				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00317	CDS	2706				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00318	CDS	1617	nadB	1.4.3.16	COG0029	L-aspartate oxidase
UBA7950_metaspades_Bin_2-contigs_00319	CDS	1089	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
UBA7950_metaspades_Bin_2-contigs_00320	CDS	1551	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
UBA7950_metaspades_Bin_2-contigs_00321	CDS	792	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
UBA7950_metaspades_Bin_2-contigs_00322	CDS	894	nfo	3.1.21.2	COG0648	putative endonuclease 4
UBA7950_metaspades_Bin_2-contigs_00323	CDS	264				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00324	CDS	117				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00325	CDS	651	tal	2.2.1.2	COG0176	Transaldolase
UBA7950_metaspades_Bin_2-contigs_00326	CDS	996	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
UBA7950_metaspades_Bin_2-contigs_00327	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
UBA7950_metaspades_Bin_2-contigs_00328	CDS	1410	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
UBA7950_metaspades_Bin_2-contigs_00329	CDS	282	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
UBA7950_metaspades_Bin_2-contigs_00330	CDS	1173	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
UBA7950_metaspades_Bin_2-contigs_00331	CDS	243				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00332	CDS	258				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00333	CDS	489				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00334	CDS	1158				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00335	CDS	663				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00336	CDS	849	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
UBA7950_metaspades_Bin_2-contigs_00337	CDS	1131	acuC			Acetoin utilization protein AcuC
UBA7950_metaspades_Bin_2-contigs_00338	CDS	1221	tvaII	3.2.1.135		Neopullulanase 2
UBA7950_metaspades_Bin_2-contigs_00339	CDS	1209	cycB		COG2182	Cyclodextrin-binding protein
UBA7950_metaspades_Bin_2-contigs_00340	CDS	1539	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
UBA7950_metaspades_Bin_2-contigs_00341	CDS	858	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
UBA7950_metaspades_Bin_2-contigs_00342	CDS	1377	nplT	3.2.1.135		Neopullulanase
UBA7950_metaspades_Bin_2-contigs_00343	CDS	168				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00344	CDS	666				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00345	CDS	1035				IS607 family transposase ISCbe1
UBA7950_metaspades_Bin_2-contigs_00346	CDS	204				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00347	CDS	1362				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00348	CDS	1311				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00349	CDS	1077				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00350	CDS	408				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00351	CDS	1560	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
UBA7950_metaspades_Bin_2-contigs_00352	CDS	900	era		COG1159	GTPase Era
UBA7950_metaspades_Bin_2-contigs_00353	CDS	2388				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00354	CDS	672	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
UBA7950_metaspades_Bin_2-contigs_00355	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
UBA7950_metaspades_Bin_2-contigs_00356	CDS	1737	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
UBA7950_metaspades_Bin_2-contigs_00357	CDS	912	secF		COG0341	Protein translocase subunit SecF
UBA7950_metaspades_Bin_2-contigs_00358	CDS	282	rpsT		COG0268	30S ribosomal protein S20
UBA7950_metaspades_Bin_2-contigs_00359	CDS	2151	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
UBA7950_metaspades_Bin_2-contigs_00360	CDS	714	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
UBA7950_metaspades_Bin_2-contigs_00361	rRNA	401				16S ribosomal RNA (partial)
UBA7950_metaspades_Bin_2-contigs_00362	tRNA	75				tRNA-Arg(tct)
UBA7950_metaspades_Bin_2-contigs_00363	tRNA	76				tRNA-His(gtg)
UBA7950_metaspades_Bin_2-contigs_00364	tRNA	75				tRNA-Arg(tcg)
UBA7950_metaspades_Bin_2-contigs_00365	CDS	201				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00366	CDS	213				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00367	CDS	696	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
UBA7950_metaspades_Bin_2-contigs_00368	CDS	342				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00369	CDS	150				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00370	CDS	228				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00371	CDS	267				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00372	CDS	213				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00373	CDS	405	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
UBA7950_metaspades_Bin_2-contigs_00374	CDS	282				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00375	CDS	1059	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
UBA7950_metaspades_Bin_2-contigs_00376	CDS	2016	ligA	6.5.1.2		DNA ligase
UBA7950_metaspades_Bin_2-contigs_00377	CDS	1071	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
UBA7950_metaspades_Bin_2-contigs_00378	CDS	888	sigA_1		COG0568	RNA polymerase sigma factor SigA
UBA7950_metaspades_Bin_2-contigs_00379	CDS	924				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00380	CDS	1494	udk_1	2.7.1.48		Uridine kinase
UBA7950_metaspades_Bin_2-contigs_00381	CDS	159				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00382	tRNA	74				tRNA-Ile(gat)
UBA7950_metaspades_Bin_2-contigs_00383	CDS	1368	dap_1	3.4.11.19		D-aminopeptidase
UBA7950_metaspades_Bin_2-contigs_00384	CDS	3288	gyrA	5.6.2.2		DNA gyrase subunit A
UBA7950_metaspades_Bin_2-contigs_00385	CDS	1197	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
UBA7950_metaspades_Bin_2-contigs_00386	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
UBA7950_metaspades_Bin_2-contigs_00387	CDS	765	zupT		COG0428	Zinc transporter ZupT
UBA7950_metaspades_Bin_2-contigs_00388	CDS	576	rutE	1.1.1.298		malonic semialdehyde reductase RutE
UBA7950_metaspades_Bin_2-contigs_00389	CDS	348		1.15.1.2	COG2033	Putative superoxide reductase
UBA7950_metaspades_Bin_2-contigs_00390	CDS	498				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00391	CDS	234				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00392	CDS	552				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00393	CDS	870				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00394	CDS	1671	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
UBA7950_metaspades_Bin_2-contigs_00395	CDS	1170	fprA1	1.6.3.4	COG0426	Flavo-diiron protein FprA1
UBA7950_metaspades_Bin_2-contigs_00396	CDS	1311	hcp	1.7.99.1		Hydroxylamine reductase
UBA7950_metaspades_Bin_2-contigs_00397	CDS	756				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00398	CDS	447	nsrR			HTH-type transcriptional repressor NsrR
UBA7950_metaspades_Bin_2-contigs_00399	CDS	162			COG1773	Rubredoxin
UBA7950_metaspades_Bin_2-contigs_00400	CDS	513	ftnA	1.16.3.2		Bacterial non-heme ferritin
UBA7950_metaspades_Bin_2-contigs_00401	CDS	669		1.11.1.15	COG0450	Peroxiredoxin
UBA7950_metaspades_Bin_2-contigs_00402	CDS	792	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
UBA7950_metaspades_Bin_2-contigs_00403	CDS	465	perR		COG0735	Transcriptional regulator PerR
UBA7950_metaspades_Bin_2-contigs_00404	CDS	150				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00405	CDS	249				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00406	CDS	378				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00407	CDS	282				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00408	CDS	1404	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
UBA7950_metaspades_Bin_2-contigs_00409	CDS	1098				ISL3 family transposase ISEcret3
UBA7950_metaspades_Bin_2-contigs_00410	CDS	609	fadR			Fatty acid metabolism regulator protein
UBA7950_metaspades_Bin_2-contigs_00411	CDS	552				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00412	CDS	903				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00413	CDS	327				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00414	CDS	1371	eno	4.2.1.11		Enolase
UBA7950_metaspades_Bin_2-contigs_00415	CDS	330			COG0718	Nucleoid-associated protein
UBA7950_metaspades_Bin_2-contigs_00416	CDS	1554				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00417	CDS	255				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00418	CDS	591				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00419	CDS	378				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00420	CDS	213				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00421	CDS	2580				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00422	CDS	690				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00423	CDS	315	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
UBA7950_metaspades_Bin_2-contigs_00424	CDS	903	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
UBA7950_metaspades_Bin_2-contigs_00425	CDS	129				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00426	CDS	1248				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00427	CDS	837				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00428	CDS	1059	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
UBA7950_metaspades_Bin_2-contigs_00429	CDS	1356		3.5.4.32	COG0402	8-oxoguanine deaminase
UBA7950_metaspades_Bin_2-contigs_00430	CDS	282				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00431	CDS	1326				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00432	CDS	489	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
UBA7950_metaspades_Bin_2-contigs_00433	CDS	1263		3.4.24.-	COG0612	putative zinc protease
UBA7950_metaspades_Bin_2-contigs_00434	CDS	2439	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
UBA7950_metaspades_Bin_2-contigs_00435	CDS	273	rpsO		COG0184	30S ribosomal protein S15
UBA7950_metaspades_Bin_2-contigs_00436	CDS	1314	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
UBA7950_metaspades_Bin_2-contigs_00437	CDS	303				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00438	CDS	1536	comM		COG0606	Competence protein ComM
UBA7950_metaspades_Bin_2-contigs_00439	CDS	2160	bamA		COG4775	Outer membrane protein assembly factor BamA
UBA7950_metaspades_Bin_2-contigs_00440	CDS	759				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00441	CDS	432	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
UBA7950_metaspades_Bin_2-contigs_00442	CDS	915		2.1.2.5	COG3643	Glutamate formimidoyltransferase
UBA7950_metaspades_Bin_2-contigs_00443	CDS	1398	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
UBA7950_metaspades_Bin_2-contigs_00444	CDS	1770	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
UBA7950_metaspades_Bin_2-contigs_00445	CDS	636	yfiR			putative HTH-type transcriptional regulator YfiR
UBA7950_metaspades_Bin_2-contigs_00446	CDS	2016	uvrB			UvrABC system protein B
UBA7950_metaspades_Bin_2-contigs_00447	CDS	2868	uvrA			UvrABC system protein A
UBA7950_metaspades_Bin_2-contigs_00448	CDS	465	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
UBA7950_metaspades_Bin_2-contigs_00449	CDS	2262	topA	5.6.2.1	COG0550	DNA topoisomerase 1
UBA7950_metaspades_Bin_2-contigs_00450	CDS	507				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00451	CDS	258				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00452	CDS	291	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
UBA7950_metaspades_Bin_2-contigs_00453	CDS	834	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
UBA7950_metaspades_Bin_2-contigs_00454	CDS	729				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00455	CDS	378	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
UBA7950_metaspades_Bin_2-contigs_00456	CDS	1581	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
UBA7950_metaspades_Bin_2-contigs_00457	CDS	1539	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
UBA7950_metaspades_Bin_2-contigs_00458	CDS	930				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00459	CDS	228				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00460	CDS	270				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00461	CDS	597	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
UBA7950_metaspades_Bin_2-contigs_00462	CDS	909	nadA	2.5.1.72	COG0379	Quinolinate synthase A
UBA7950_metaspades_Bin_2-contigs_00463	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
UBA7950_metaspades_Bin_2-contigs_00464	CDS	699	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
UBA7950_metaspades_Bin_2-contigs_00465	CDS	1344		1.18.1.2		Ferredoxin--NADP reductase
UBA7950_metaspades_Bin_2-contigs_00466	CDS	1734	udk_2	2.7.1.48		Uridine kinase
UBA7950_metaspades_Bin_2-contigs_00467	CDS	1377	tpl_1	4.1.99.2	COG3033	Tyrosine phenol-lyase
UBA7950_metaspades_Bin_2-contigs_00468	CDS	375				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00469	CDS	189				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00470	CDS	1014				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00471	CDS	1512	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
UBA7950_metaspades_Bin_2-contigs_00472	CDS	444				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00473	CDS	396				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00474	CDS	717				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00475	tRNA	86				tRNA-Leu(gag)
UBA7950_metaspades_Bin_2-contigs_00476	CDS	1008	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
UBA7950_metaspades_Bin_2-contigs_00477	CDS	978	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
UBA7950_metaspades_Bin_2-contigs_00478	CDS	888	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
UBA7950_metaspades_Bin_2-contigs_00479	CDS	384				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00480	CDS	249	acpP		COG0236	Acyl carrier protein
UBA7950_metaspades_Bin_2-contigs_00481	CDS	486				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00482	CDS	603	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
UBA7950_metaspades_Bin_2-contigs_00483	CDS	747				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00484	CDS	828	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
UBA7950_metaspades_Bin_2-contigs_00485	CDS	1722	proS	6.1.1.15	COG0442	Proline--tRNA ligase
UBA7950_metaspades_Bin_2-contigs_00486	CDS	2640	dinG	3.1.-.-		3'-5' exonuclease DinG
UBA7950_metaspades_Bin_2-contigs_00487	CDS	435	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
UBA7950_metaspades_Bin_2-contigs_00488	CDS	969	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
UBA7950_metaspades_Bin_2-contigs_00489	CDS	1335	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
UBA7950_metaspades_Bin_2-contigs_00490	CDS	3261	lptD			LPS-assembly protein LptD
UBA7950_metaspades_Bin_2-contigs_00491	CDS	768	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
UBA7950_metaspades_Bin_2-contigs_00492	CDS	561				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00493	CDS	1302				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00494	CDS	951				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00495	CDS	621				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00496	CDS	900				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00497	CDS	1758	aspS	6.1.1.12		Aspartate--tRNA ligase
UBA7950_metaspades_Bin_2-contigs_00498	CDS	1614	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
UBA7950_metaspades_Bin_2-contigs_00499	CDS	579				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00500	CDS	840				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00501	CDS	342				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00502	CDS	351				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00503	CDS	135				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00504	CDS	1341				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00505	CDS	609				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00506	CDS	102				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00507	CDS	1263	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
UBA7950_metaspades_Bin_2-contigs_00508	CDS	702				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00509	CDS	687				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00510	CDS	243				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00511	CDS	792	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
UBA7950_metaspades_Bin_2-contigs_00512	CDS	2271	pflB	2.3.1.54		Formate acetyltransferase
UBA7950_metaspades_Bin_2-contigs_00513	CDS	513				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00514	CDS	1278	mdtG_1			Multidrug resistance protein MdtG
UBA7950_metaspades_Bin_2-contigs_00515	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
UBA7950_metaspades_Bin_2-contigs_00516	CDS	1044	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
UBA7950_metaspades_Bin_2-contigs_00517	CDS	240				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00518	CDS	1380	tpl_2	4.1.99.2	COG3033	Tyrosine phenol-lyase
UBA7950_metaspades_Bin_2-contigs_00519	CDS	1149				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00520	CDS	990	dppB_2		COG0601	Dipeptide transport system permease protein DppB
UBA7950_metaspades_Bin_2-contigs_00521	CDS	1824				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00522	CDS	1035				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00523	CDS	1716				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00524	CDS	414				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00525	CDS	411				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00526	CDS	246				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00527	CDS	213				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00528	CDS	762				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00529	CDS	1353		2.7.1.165	COG2379	D-glycerate 2-kinase
UBA7950_metaspades_Bin_2-contigs_00530	CDS	921	glgC	2.7.7.27		Glucose-1-phosphate adenylyltransferase
UBA7950_metaspades_Bin_2-contigs_00531	CDS	1074				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00532	CDS	1086	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
UBA7950_metaspades_Bin_2-contigs_00533	CDS	609				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00534	CDS	1326	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
UBA7950_metaspades_Bin_2-contigs_00535	CDS	510				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00536	CDS	279				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00537	CDS	105				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00538	CDS	801				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00539	CDS	189				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00540	CDS	288				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00541	CDS	1086				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00542	CDS	198				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00543	CDS	474				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00544	CDS	816	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
UBA7950_metaspades_Bin_2-contigs_00545	CDS	231				hypothetical protein
UBA7950_metaspades_Bin_2-contigs_00546	tRNA	86				tRNA-Leu(tag)
UBA7950_metaspades_Bin_2-contigs_00547	tRNA	75				tRNA-Arg(cct)
UBA7950_metaspades_Bin_2-contigs_00548	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
UBA7950_metaspades_Bin_2-contigs_00549	tRNA	73				tRNA-Gln(ttg)
UBA7950_metaspades_Bin_2-contigs_00550	CDS	1620	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
UBA7950_metaspades_Bin_2-contigs_00551	CDS	558				hypothetical protein
