locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_5_7-contigs_00271	CDS	960				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00272	CDS	675		1.11.1.15	COG0450	Peroxiredoxin
Patescibacteria_metaspades_Bin_5_7-contigs_00273	CDS	402	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
Patescibacteria_metaspades_Bin_5_7-contigs_00274	CDS	318				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00275	CDS	417	perR		COG0735	Peroxide-responsive repressor PerR
Patescibacteria_metaspades_Bin_5_7-contigs_00276	CDS	333				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00277	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00278	CDS	891	secF		COG0341	Protein translocase subunit SecF
Patescibacteria_metaspades_Bin_5_7-contigs_00279	CDS	1686	secD			Protein translocase subunit SecD
Patescibacteria_metaspades_Bin_5_7-contigs_00280	CDS	606				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00281	CDS	2472	secA		COG0653	Protein translocase subunit SecA
Patescibacteria_metaspades_Bin_5_7-contigs_00282	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00283	CDS	546				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00284	CDS	462	rpsE			30S ribosomal protein S5
Patescibacteria_metaspades_Bin_5_7-contigs_00285	CDS	342	rplR		COG0256	50S ribosomal protein L18
Patescibacteria_metaspades_Bin_5_7-contigs_00286	CDS	540	rplF			50S ribosomal protein L6
Patescibacteria_metaspades_Bin_5_7-contigs_00287	CDS	393	rpsH		COG0096	30S ribosomal protein S8
Patescibacteria_metaspades_Bin_5_7-contigs_00288	CDS	186	rpsN1		COG0199	30S ribosomal protein S14
Patescibacteria_metaspades_Bin_5_7-contigs_00289	CDS	564	rplE			50S ribosomal protein L5
Patescibacteria_metaspades_Bin_5_7-contigs_00290	CDS	306	rplX			50S ribosomal protein L24
Patescibacteria_metaspades_Bin_5_7-contigs_00291	CDS	372	rplN		COG0093	50S ribosomal protein L14
Patescibacteria_metaspades_Bin_5_7-contigs_00292	CDS	264	rpsQ		COG0186	30S ribosomal protein S17
Patescibacteria_metaspades_Bin_5_7-contigs_00293	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00294	CDS	411	rplP		COG0197	50S ribosomal protein L16
Patescibacteria_metaspades_Bin_5_7-contigs_00295	CDS	648	rpsC		COG0092	30S ribosomal protein S3
Patescibacteria_metaspades_Bin_5_7-contigs_00296	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00297	CDS	285	rpsS			30S ribosomal protein S19
Patescibacteria_metaspades_Bin_5_7-contigs_00298	CDS	783	rplB			50S ribosomal protein L2
Patescibacteria_metaspades_Bin_5_7-contigs_00299	CDS	375				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00300	CDS	672	rplD			50S ribosomal protein L4
Patescibacteria_metaspades_Bin_5_7-contigs_00301	CDS	564	rplC		COG0087	50S ribosomal protein L3
Patescibacteria_metaspades_Bin_5_7-contigs_00302	CDS	369	rpsJ		COG0051	30S ribosomal protein S10
Patescibacteria_metaspades_Bin_5_7-contigs_00303	CDS	1200	tufA		COG0050	Elongation factor Tu
Patescibacteria_metaspades_Bin_5_7-contigs_00304	CDS	2112	fusA		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_5_7-contigs_00305	CDS	459	rpsG		COG0049	30S ribosomal protein S7
Patescibacteria_metaspades_Bin_5_7-contigs_00306	CDS	411	rpsL		COG0048	30S ribosomal protein S12
Patescibacteria_metaspades_Bin_5_7-contigs_00307	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00308	CDS	1029				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00309	CDS	1065	adk_2	2.7.4.3		Adenylate kinase
Patescibacteria_metaspades_Bin_5_7-contigs_00310	CDS	705				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00311	CDS	891	comEC_2		COG0658	ComE operon protein 3
Patescibacteria_metaspades_Bin_5_7-contigs_00312	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00313	CDS	1236				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00314	CDS	375				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00315	CDS	969	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Patescibacteria_metaspades_Bin_5_7-contigs_00316	CDS	714				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00317	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00318	CDS	1467	cca	2.7.7.72		CCA-adding enzyme
Patescibacteria_metaspades_Bin_5_7-contigs_00319	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00320	CDS	573	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Patescibacteria_metaspades_Bin_5_7-contigs_00321	CDS	1005	nusA		COG0195	Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_5_7-contigs_00322	CDS	369	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
Patescibacteria_metaspades_Bin_5_7-contigs_00323	CDS	381	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Patescibacteria_metaspades_Bin_5_7-contigs_00324	CDS	870				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00325	CDS	267	rpsT		COG0268	30S ribosomal protein S20
Patescibacteria_metaspades_Bin_5_7-contigs_00326	tRNA	76				tRNA-Ile(tat)
Patescibacteria_metaspades_Bin_5_7-contigs_00327	CDS	678				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00328	CDS	840	ftsQ			Cell division protein FtsQ
Patescibacteria_metaspades_Bin_5_7-contigs_00329	CDS	993				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00330	CDS	1221	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Patescibacteria_metaspades_Bin_5_7-contigs_00331	CDS	1302	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Patescibacteria_metaspades_Bin_5_7-contigs_00332	CDS	1467	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
Patescibacteria_metaspades_Bin_5_7-contigs_00333	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_7-contigs_00334	CDS	960	ftsX		COG2177	Cell division protein FtsX
Patescibacteria_metaspades_Bin_5_7-contigs_00335	CDS	696	ftsE		COG2884	Cell division ATP-binding protein FtsE
Patescibacteria_metaspades_Bin_5_7-contigs_00336	CDS	663	prfB			Peptide chain release factor 2
